timestamp,open,high,low,close,volume,date,prev_close,gap,abs_gap,filled,fill_time,gap_size_bin,gap_direction,max_move_gap_direction_first_30min_pct,time_to_fill_minutes,reversal_after_fill,exit_time,move_before_reversal_fill_direction_pct,day_of_week,time_of_low,time_of_high,low_after_median,high_before_median
2021-03-09 05:00:00,307.47,313.73,306.92,311.77,80302164.0,2021-03-09,299.94,2.510502100420094,2.510502100420094,False,,1.5%+,up,0.8535040341401432,,,,,Tuesday,13:01:00,15:28:00,False,False
2021-03-10 05:00:00,316.16,316.47,310.17,310.88,76767465.0,2021-03-10,311.77,1.408089296596864,1.408089296596864,True,2021-03-10 10:39:00-05:00,1-1.5%,up,0.0994322737915778,69.0,False,2021-03-10 16:00:00-05:00,,Wednesday,11:27:00,14:26:00,False,False
2021-03-11 05:00:00,315.77,319.86,314.85,318.04,53404804.0,2021-03-11,310.88,1.5729541945445145,1.5729541945445145,False,,1.5%+,up,0.4374678332475597,,,,,Thursday,13:01:00,16:00:00,False,False
2021-03-12 05:00:00,313.86,318.2302,311.391,315.46,69208501.0,2021-03-12,318.04,-1.3143000880392424,1.3143000880392424,True,2021-03-12 12:36:00-05:00,1-1.5%,down,0.5565337693372024,186.0,False,2021-03-12 16:00:00-05:00,,Friday,15:56:00,13:01:00,True,True
2021-03-16 04:00:00,321.09,324.2,319.1,320.58,54862896.0,2021-03-16,318.83,0.7088417024746702,0.7088417024746702,False,,0.5-1%,up,0.5426089138412378,,,,,Tuesday,12:01:00,14:58:00,False,False
2021-03-17 04:00:00,317.45,323.85,315.68,321.9,78187729.0,2021-03-17,320.58,-0.9763553559173984,0.9763553559173984,True,2021-03-17 14:11:00-04:00,0.5-1%,down,0.5521242747520063,281.0,False,2021-03-17 16:00:00-04:00,,Wednesday,13:40:00,12:03:00,False,True
2021-03-18 04:00:00,316.87,317.8801,311.57,312.04,82915769.0,2021-03-18,321.9,-1.5625970798384508,1.5625970798384508,False,,1.5%+,down,0.3510406958682807,,,,,Thursday,14:12:00,12:14:00,True,True
2021-03-22 04:00:00,315.21,320.74,315.21,318.61,55914755.0,2021-03-22,313.14,0.661046177428624,0.661046177428624,False,,0.5-1%,up,0.7440761320815101,,,,,Monday,12:01:00,15:37:00,False,False
2021-03-23 04:00:00,319.73,321.09,316.375,317.22,53455411.0,2021-03-23,318.61,0.3515269451680752,0.3515269451680752,True,2021-03-23 09:40:00-04:00,0.35-0.5%,up,0.0408022347070071,10.0,True,2021-03-23 10:09:00-04:00,0.1349612378770305,Tuesday,12:01:00,15:18:00,False,False
2021-03-24 04:00:00,318.63,318.67,311.72,311.87,64742079.0,2021-03-24,317.22,0.4444864762625207,0.4444864762625207,True,2021-03-24 09:38:00-04:00,0.35-0.5%,up,0.0126095454258938,8.0,False,2021-03-24 16:00:00-04:00,,Wednesday,14:18:00,09:57:00,True,True
2021-03-25 04:00:00,309.968,312.885,307.3899,311.33,78621908.0,2021-03-25,311.87,-0.6098694969057578,0.6098694969057578,True,2021-03-25 09:40:00-04:00,0.5-1%,down,0.2270176676179263,10.0,True,2021-03-25 10:49:00-04:00,0.3254561195369821,Thursday,15:25:00,10:35:00,True,True
2021-03-29 04:00:00,315.45,316.99,312.47,315.91,54597463.0,2021-03-29,316.0,-0.174050632911396,0.174050632911396,True,2021-03-29 09:35:00-04:00,0.15-0.35%,down,0.7943037974683517,5.0,True,2021-03-29 09:46:00-04:00,0.1202531645569605,Monday,12:01:00,13:37:00,False,True
2021-03-30 04:00:00,313.89,314.91,311.54,314.32,44527676.0,2021-03-30,315.91,-0.6394226203665723,0.6394226203665723,False,,0.5-1%,down,0.5286315722832322,,,,,Tuesday,14:23:00,12:01:00,True,True
2021-03-31 04:00:00,316.16,320.74,315.81,319.13,55024785.0,2021-03-31,314.32,0.5853906846525935,0.5853906846525935,False,,0.5-1%,up,0.7953677780605752,,,,,Wednesday,12:01:00,16:00:00,False,False
2021-04-01 04:00:00,323.07,324.71,322.81,324.57,55607602.0,2021-04-01,319.13,1.2346065866574742,1.2346065866574742,False,,1-1.5%,up,0.3728887914016224,,,,,Thursday,12:16:00,14:43:00,False,False
2021-04-05 04:00:00,327.13,331.84,324.6375,331.05,42028475.0,2021-04-05,324.57,0.7887358659149034,0.7887358659149034,False,,0.5-1%,up,0.4960409156730485,,,,,Monday,12:01:00,15:37:00,False,False
2021-04-08 04:00:00,334.56,335.27,333.7399,335.08,29921199.0,2021-04-08,331.62,0.88655690247874,0.88655690247874,False,,0.5-1%,up,0.2141004764489414,,,,,Thursday,09:40:00,14:00:00,False,True
2021-04-09 04:00:00,333.68,337.32,332.92,337.11,36409961.0,2021-04-09,335.08,-0.4178106720783028,0.4178106720783028,True,2021-04-09 10:21:00-04:00,0.35-0.5%,down,0.226811507699651,51.0,False,2021-04-09 16:00:00-04:00,,Friday,12:57:00,12:01:00,False,True
2021-04-12 04:00:00,336.04,337.1,334.73,336.67,25818913.0,2021-04-12,337.11,-0.3174038147785569,0.3174038147785569,False,,0.15-0.35%,down,0.308504642401596,,,,,Monday,14:44:00,09:42:00,True,True
2021-04-13 04:00:00,338.24,341.08,338.02,340.6,30368033.0,2021-04-13,336.67,0.4663320165146859,0.4663320165146859,False,,0.35-0.5%,up,0.5183116998841609,,,,,Tuesday,11:04:00,14:00:00,False,True
2021-04-15 04:00:00,339.47,342.01,336.2153,341.61,36342821.0,2021-04-15,336.51,0.8796172476300962,0.8796172476300962,True,2021-04-15 15:43:00-04:00,0.5-1%,up,0.3536299069864188,373.0,True,2021-04-15 15:46:00-04:00,0.0875754063772183,Thursday,12:02:00,15:08:00,False,False
2021-04-16 04:00:00,342.15,342.23,340.08,342.01,40099199.0,2021-04-16,341.61,0.1580749978045032,0.1580749978045032,True,2021-04-16 09:30:00-04:00,0.15-0.35%,up,0.0,0.0,True,2021-04-16 09:30:00-04:00,0.0644009250314766,Friday,13:58:00,12:15:00,True,True
2021-04-19 04:00:00,340.39,341.58,336.9016,338.88,34532098.0,2021-04-19,342.01,-0.4736703605157757,0.4736703605157757,False,,0.35-0.5%,down,0.0964884067717271,,,,,Monday,15:45:00,12:01:00,True,True
2021-04-20 04:00:00,338.2,339.52,334.3816,336.41,38081818.0,2021-04-20,338.88,-0.200661000944289,0.200661000944289,True,2021-04-20 09:38:00-04:00,0.15-0.35%,down,0.162299338999059,8.0,True,2021-04-20 10:40:00-04:00,0.1888574126534426,Tuesday,15:35:00,13:53:00,True,True
2021-04-21 04:00:00,335.09,339.48,333.97,339.29,36590282.0,2021-04-21,336.41,-0.3923783478493653,0.3923783478493653,True,2021-04-21 09:59:00-04:00,0.35-0.5%,down,0.3329270830236757,29.0,False,2021-04-21 16:00:00-04:00,,Wednesday,13:40:00,15:58:00,False,False
2021-04-23 04:00:00,335.85,340.767,335.85,339.42,36356366.0,2021-04-23,335.2,0.1939140811455949,0.1939140811455949,False,,0.15-0.35%,up,0.4176610978520219,,,,,Friday,12:01:00,15:49:00,False,False
2021-04-29 04:00:00,342.37,342.8,336.9001,340.22,37705384.0,2021-04-29,339.0,0.994100294985252,0.994100294985252,True,2021-04-29 10:35:00-04:00,0.5-1%,up,0.1268436578171111,65.0,False,2021-04-29 16:00:00-04:00,,Thursday,16:00:00,12:55:00,True,True
2021-04-30 04:00:00,337.7,340.26,337.05,337.99,38174221.0,2021-04-30,340.22,-0.7406971959320553,0.7406971959320553,True,2021-04-30 10:35:00-04:00,0.5-1%,down,0.073481864675798,65.0,True,2021-04-30 13:53:00-04:00,0.0117570983481169,Friday,12:40:00,14:35:00,False,False
2021-05-03 04:00:00,339.23,340.0,335.73,336.19,29729730.0,2021-05-03,337.99,0.3668747596082751,0.3668747596082751,True,2021-05-03 09:38:00-04:00,0.35-0.5%,up,0.0,8.0,True,2021-05-03 10:07:00-04:00,0.0946773573182618,Monday,15:26:00,14:20:00,True,False
2021-05-04 04:00:00,333.56,333.89,326.21,330.14,65137972.0,2021-05-04,336.19,-0.7822957256313381,0.7822957256313381,False,,0.5-1%,down,1.112466164966242,,,,,Tuesday,15:56:00,12:01:00,True,True
2021-05-05 04:00:00,332.25,333.14,328.23,329.03,46219307.0,2021-05-05,330.14,0.6391227963894147,0.6391227963894147,True,2021-05-05 10:04:00-04:00,0.5-1%,up,0.2695826013206477,34.0,False,2021-05-05 16:00:00-04:00,,Wednesday,14:23:00,13:33:00,True,True
2021-05-07 04:00:00,334.37,336.65,331.6914,334.2,53125720.0,2021-05-07,331.51,0.8627190733311254,0.8627190733311254,False,,0.5-1%,up,0.2865675243582362,,,,,Friday,12:01:00,12:44:00,False,True
2021-05-10 04:00:00,332.78,332.96,325.55,325.76,60692062.0,2021-05-10,334.2,-0.4248952722920455,0.4248952722920455,False,,0.35-0.5%,down,0.9994015559545107,,,,,Monday,15:04:00,12:01:00,True,True
2021-05-11 04:00:00,319.7,326.1299,319.02,325.31,71869412.0,2021-05-11,325.76,-1.8602652259332035,1.8602652259332035,True,2021-05-11 13:35:00-04:00,1.5%+,down,0.2087426326129687,245.0,False,2021-05-11 16:00:00-04:00,,Tuesday,13:09:00,15:36:00,False,False
2021-05-12 04:00:00,320.23,322.62,316.0,316.89,91135955.0,2021-05-12,325.31,-1.5615874089330128,1.5615874089330128,False,,1.5%+,down,0.079923765024128,,,,,Wednesday,15:59:00,12:01:00,True,True
2021-05-13 04:00:00,319.92,322.4,316.9,319.34,69871165.0,2021-05-13,316.89,0.9561677553725362,0.9561677553725362,False,,0.5-1%,up,0.4481050206696201,,,,,Thursday,10:06:00,14:56:00,False,False
2021-05-14 04:00:00,322.6,327.33,322.08,326.39,44317365.0,2021-05-14,319.34,1.0208555144986686,1.0208555144986686,False,,1-1.5%,up,0.3319346151437347,,,,,Friday,12:01:00,15:40:00,False,False
2021-05-17 04:00:00,324.63,326.3721,321.45,324.41,39291997.0,2021-05-17,326.39,-0.5392322068690802,0.5392322068690802,False,,0.5-1%,down,0.3737859615796962,,,,,Monday,15:52:00,12:01:00,True,True
2021-05-18 04:00:00,325.39,326.65,321.94,322.22,36520954.0,2021-05-18,324.41,0.3020868653863818,0.3020868653863818,True,2021-05-18 09:51:00-04:00,0.15-0.35%,up,0.1294657994513165,21.0,True,2021-05-18 10:17:00-04:00,0.0339077093801096,Tuesday,13:51:00,12:01:00,False,True
2021-05-19 04:00:00,316.66,322.9,316.3,322.59,66010508.0,2021-05-19,322.22,-1.7255291415802874,1.7255291415802874,True,2021-05-19 14:23:00-04:00,1.5%+,down,0.1117249084476486,293.0,False,2021-05-19 16:00:00-04:00,,Wednesday,13:13:00,12:01:00,False,True
2021-05-20 04:00:00,324.12,329.71,323.89,328.83,46054337.0,2021-05-20,322.59,0.4742862456988839,0.4742862456988839,False,,0.35-0.5%,up,0.8059766266778335,,,,,Thursday,09:40:00,15:51:00,False,False
2021-05-21 04:00:00,330.43,330.86,326.64,327.01,50263899.0,2021-05-21,328.83,0.4865736094638636,0.4865736094638636,True,2021-05-21 09:46:00-04:00,0.35-0.5%,up,0.1307666575434135,16.0,False,2021-05-21 16:00:00-04:00,,Friday,15:58:00,13:30:00,True,True
2021-05-24 04:00:00,329.37,333.67,326.9032,332.51,32408771.0,2021-05-24,327.01,0.7216904681814054,0.7216904681814054,True,2021-05-24 15:26:00-04:00,0.5-1%,up,0.6054860707623676,356.0,False,2021-05-24 16:00:00-04:00,,Monday,12:01:00,15:44:00,False,False
2021-05-25 04:00:00,334.07,334.81,331.755,332.97,31263389.0,2021-05-25,332.51,0.4691588222910596,0.4691588222910596,True,2021-05-25 10:34:00-04:00,0.35-0.5%,up,0.2225496977534537,64.0,False,2021-05-25 16:00:00-04:00,,Tuesday,15:33:00,12:01:00,True,True
2021-05-26 04:00:00,333.66,334.61,332.95,334.13,25419932.0,2021-05-26,332.97,0.2072258762050628,0.2072258762050628,True,2021-05-26 10:02:00-04:00,0.15-0.35%,up,0.1684836471754147,32.0,True,2021-05-26 10:53:00-04:00,0.0060065471363902,Wednesday,14:02:00,11:25:00,True,True
2021-05-28 04:00:00,334.12,335.5699,333.6,333.93,29927449.0,2021-05-28,332.88,0.3725066089882267,0.3725066089882267,False,,0.35-0.5%,up,0.2598534006248525,,,,,Friday,12:01:00,16:00:00,False,False
2021-06-01 04:00:00,335.3,335.785,331.43,332.82,30916778.0,2021-06-01,333.93,0.4102656245320889,0.4102656245320889,True,2021-06-01 10:05:00-04:00,0.35-0.5%,up,0.1452400203635533,35.0,False,2021-06-01 16:00:00-04:00,,Tuesday,14:56:00,13:41:00,True,True
2021-06-03 04:00:00,330.55,331.86,328.28,330.0,36765825.0,2021-06-03,333.47,-0.8756409871952546,0.8756409871952546,False,,0.5-1%,down,0.6807209044291955,,,,,Thursday,13:50:00,12:01:00,False,True
2021-06-04 04:00:00,331.85,336.0582,331.78,335.6,38697195.0,2021-06-04,330.0,0.5606060606060675,0.5606060606060675,False,,0.5-1%,up,0.7090909090909014,,,,,Friday,10:33:00,15:26:00,False,False
2021-06-07 04:00:00,335.05,336.66,334.34,336.6,32496902.0,2021-06-07,335.6,-0.1638855780691333,0.1638855780691333,True,2021-06-07 09:36:00-04:00,0.15-0.35%,down,0.1460071513706821,6.0,True,2021-06-07 09:40:00-04:00,0.0029797377830723,Monday,10:03:00,12:00:00,False,True
2021-06-08 04:00:00,338.395,339.29,335.03,336.76,27282819.0,2021-06-08,336.6,0.5332739156268447,0.5332739156268447,True,2021-06-08 10:55:00-04:00,0.5-1%,up,0.2658942364824832,85.0,False,2021-06-08 16:00:00-04:00,,Tuesday,15:21:00,13:44:00,True,True
2021-06-09 04:00:00,338.17,338.97,336.651,336.84,21485319.0,2021-06-09,336.76,0.4186958071029888,0.4186958071029888,True,2021-06-09 15:42:00-04:00,0.35-0.5%,up,0.2375579047392836,372.0,False,2021-06-09 16:00:00-04:00,,Wednesday,12:01:00,13:46:00,False,True
2021-06-17 04:00:00,339.97,346.38,339.92,345.34,59582100.0,2021-06-17,341.01,-0.3049763936541343,0.3049763936541343,True,2021-06-17 09:34:00-04:00,0.15-0.35%,down,0.014662326617991,4.0,False,2021-06-17 16:00:00-04:00,,Thursday,12:01:00,15:43:00,False,False
2021-06-18 04:00:00,343.63,344.8082,341.86,342.63,55176712.0,2021-06-18,345.34,-0.495164186019569,0.495164186019569,False,,0.35-0.5%,down,0.2750912144553161,,,,,Friday,15:30:00,12:01:00,True,True
2021-06-24 04:00:00,349.73,351.46,349.17,349.89,32565105.0,2021-06-24,347.74,0.5722666359924108,0.5722666359924108,False,,0.5-1%,up,0.2645654799562774,,,,,Thursday,12:02:00,14:43:00,False,False
2021-06-25 04:00:00,350.47,350.72,348.84,349.46,28646601.0,2021-06-25,349.89,0.1657663837206096,0.1657663837206096,True,2021-06-25 09:52:00-04:00,0.15-0.35%,up,0.0714510274657749,22.0,False,2021-06-25 16:00:00-04:00,,Friday,14:13:00,12:36:00,True,True
2021-06-28 04:00:00,350.78,353.85,350.72,353.71,39130305.0,2021-06-28,349.46,0.3777256338350578,0.3777256338350578,False,,0.35-0.5%,up,0.5036341784467601,,,,,Monday,12:00:00,14:52:00,False,False
2021-07-02 04:00:00,356.52,358.97,356.28,358.64,32727244.0,2021-07-02,354.57,0.5499619257128321,0.5499619257128321,False,,0.5-1%,up,0.2524184223143635,,,,,Friday,09:33:00,15:56:00,False,False
2021-07-06 04:00:00,359.26,360.48,356.49,360.19,38842394.0,2021-07-06,358.64,0.1728753067142551,0.1728753067142551,True,2021-07-06 11:45:00-04:00,0.15-0.35%,up,0.2286415346865919,135.0,False,2021-07-06 16:00:00-04:00,,Tuesday,12:01:00,14:15:00,False,False
2021-07-07 04:00:00,362.45,362.76,358.94,360.95,35249642.0,2021-07-07,360.19,0.6274466253921516,0.6274466253921516,True,2021-07-07 10:36:00-04:00,0.5-1%,up,0.0860656875537917,66.0,False,2021-07-07 16:00:00-04:00,,Wednesday,14:45:00,13:30:00,True,True
2021-07-08 04:00:00,355.74,359.65,354.42,358.77,50676771.0,2021-07-08,360.95,-1.4434132151267434,1.4434132151267434,False,,1-1.5%,down,0.3657016207230899,,,,,Thursday,13:49:00,12:01:00,False,True
2021-07-09 04:00:00,358.17,361.5,357.57,361.01,35184534.0,2021-07-09,358.77,-0.1672380633832165,0.1672380633832165,True,2021-07-09 09:32:00-04:00,0.15-0.35%,down,0.1672380633832323,2.0,True,2021-07-09 09:36:00-04:00,0.0278730105638773,Friday,10:06:00,15:46:00,False,False
2021-07-12 04:00:00,362.45,362.89,360.83,362.42,25690477.0,2021-07-12,361.01,0.3988809174261094,0.3988809174261094,True,2021-07-12 10:01:00-04:00,0.35-0.5%,up,0.1218802803246441,31.0,False,2021-07-12 16:00:00-04:00,,Monday,12:01:00,13:32:00,False,True
2021-07-14 04:00:00,364.83,365.49,362.22,363.07,34856350.0,2021-07-14,362.42,0.6649743391644964,0.6649743391644964,True,2021-07-14 11:57:00-04:00,0.5-1%,up,0.1503780144583676,147.0,False,2021-07-14 16:00:00-04:00,,Wednesday,15:59:00,14:04:00,True,True
2021-07-16 04:00:00,361.4,362.41,357.24,357.6,46803811.0,2021-07-16,360.52,0.2440918673027836,0.2440918673027836,True,2021-07-16 10:08:00-04:00,0.15-0.35%,up,0.2801508931543459,38.0,False,2021-07-16 16:00:00-04:00,,Friday,15:46:00,13:35:00,True,True
2021-07-19 04:00:00,354.05,355.18,352.04,354.67,64277525.0,2021-07-19,357.6,-0.992729306487699,0.992729306487699,False,,0.5-1%,down,0.3970917225950827,,,,,Monday,14:37:00,12:02:00,True,True
2021-07-20 04:00:00,355.63,360.28,353.8,358.79,42134202.0,2021-07-20,354.67,0.270674147799357,0.270674147799357,True,2021-07-20 09:32:00-04:00,0.15-0.35%,up,0.0676685369498432,2.0,True,2021-07-20 10:20:00-04:00,0.2452984464431737,Tuesday,13:40:00,16:00:00,False,False
2021-07-23 04:00:00,365.31,368.485,363.9157,368.2,31828799.0,2021-07-23,363.95,0.3736777029811825,0.3736777029811825,True,2021-07-23 15:18:00-04:00,0.35-0.5%,up,0.0522049732106052,348.0,True,2021-07-23 15:42:00-04:00,0.0094243714795915,Friday,13:35:00,15:56:00,False,False
2021-07-26 04:00:00,367.49,368.89,366.601,368.49,28298125.0,2021-07-26,368.2,-0.1928299837045028,0.1928299837045028,True,2021-07-26 10:00:00-04:00,0.15-0.35%,down,0.2414448669201548,30.0,False,2021-07-26 16:00:00-04:00,,Monday,13:34:00,16:00:00,False,False
2021-07-28 04:00:00,365.6,367.45,363.24,365.83,41966195.0,2021-07-28,364.43,0.3210493098811887,0.3210493098811887,True,2021-07-28 09:37:00-04:00,0.15-0.35%,up,0.1646406717339313,7.0,True,2021-07-28 10:10:00-04:00,0.3265373322723151,Wednesday,13:42:00,14:32:00,False,False
2021-07-29 04:00:00,365.25,367.6794,365.25,366.48,25618533.0,2021-07-29,365.83,-0.1585435858185452,0.1585435858185452,True,2021-07-29 09:32:00-04:00,0.15-0.35%,down,0.0,2.0,False,2021-07-29 16:00:00-04:00,,Thursday,12:00:00,15:02:00,False,False
2021-07-30 04:00:00,362.44,365.17,362.41,364.57,36484649.0,2021-07-30,366.48,-1.102379393145607,1.102379393145607,False,,1-1.5%,down,0.0081859855926579,,,,,Friday,12:01:00,12:00:00,False,True
2021-08-02 04:00:00,366.28,366.88,363.87,364.6,27323597.0,2021-08-02,364.57,0.4690457251007981,0.4690457251007981,True,2021-08-02 09:44:00-04:00,0.35-0.5%,up,0.1179471706393852,14.0,True,2021-08-02 11:19:00-04:00,0.1261760430095673,Monday,13:51:00,15:37:00,False,False
2021-08-03 04:00:00,365.28,366.93,362.0,366.81,35468511.0,2021-08-03,364.6,0.186505759736684,0.186505759736684,True,2021-08-03 09:33:00-04:00,0.15-0.35%,up,0.159078442128371,3.0,True,2021-08-03 09:46:00-04:00,0.0329127811300067,Tuesday,15:25:00,15:58:00,True,False
2021-08-05 04:00:00,368.18,369.91,367.45,369.67,21438675.0,2021-08-05,367.34,0.2286709860075221,0.2286709860075221,False,,0.15-0.35%,up,0.1960037022921463,,,,,Thursday,13:32:00,15:05:00,False,False
2021-08-06 04:00:00,368.37,369.37,366.905,368.05,32543206.0,2021-08-06,369.67,-0.3516649985121896,0.3516649985121896,False,,0.35-0.5%,down,0.0825060188817071,,,,,Friday,15:10:00,12:00:00,True,True
2021-08-11 04:00:00,368.14,368.65,364.84,366.21,34249812.0,2021-08-11,366.84,0.3543779304328894,0.3543779304328894,True,2021-08-11 10:11:00-04:00,0.35-0.5%,up,0.139025188092899,41.0,False,2021-08-11 16:00:00-04:00,,Wednesday,15:17:00,13:34:00,True,True
2021-08-16 04:00:00,367.67,369.02,363.7,368.98,35044107.0,2021-08-16,368.82,-0.3118052166368357,0.3118052166368357,True,2021-08-16 15:55:00-04:00,0.15-0.35%,down,0.3877230085136399,385.0,False,2021-08-16 16:00:00-04:00,,Monday,14:30:00,12:00:00,True,True
2021-08-17 04:00:00,366.15,367.15,363.23,365.73,44745452.0,2021-08-17,368.98,-0.7669792400672234,0.7669792400672234,False,,0.5-1%,down,0.4444685348799356,,,,,Tuesday,16:00:00,12:02:00,True,True
2021-08-18 04:00:00,365.18,366.62,361.865,362.21,38512140.0,2021-08-18,365.73,-0.1503841631804914,0.1503841631804914,True,2021-08-18 09:31:00-04:00,0.15-0.35%,down,0.0874962403959186,1.0,True,2021-08-18 11:36:00-04:00,0.2433489186011501,Wednesday,15:36:00,14:19:00,True,False
2021-08-19 04:00:00,360.22,365.68,359.96,363.96,48499368.0,2021-08-19,362.21,-0.5494050412743857,0.5494050412743857,True,2021-08-19 10:11:00-04:00,0.5-1%,down,0.0717815631815929,41.0,False,2021-08-19 16:00:00-04:00,,Thursday,12:02:00,16:00:00,False,False
2021-08-20 04:00:00,365.06,368.14,364.74,367.73,39309834.0,2021-08-20,363.96,0.3022310143971927,0.3022310143971927,False,,0.15-0.35%,up,0.4863171777118315,,,,,Friday,12:00:00,14:36:00,False,False
2021-08-23 04:00:00,368.8,373.935,368.79,373.23,33974744.0,2021-08-23,367.73,0.2909743561852427,0.2909743561852427,False,,0.15-0.35%,up,0.5465966877872327,,,,,Monday,12:01:00,16:00:00,False,False
2021-08-24 04:00:00,373.84,374.99,373.36,374.37,21729663.0,2021-08-24,373.23,0.1634380944725656,0.1634380944725656,False,,0.15-0.35%,up,0.1312863381828923,,,,,Tuesday,12:39:00,14:40:00,False,False
2021-08-26 04:00:00,373.92,374.62,371.97,372.42,28882325.0,2021-08-26,374.8,-0.2347918890074694,0.2347918890074694,False,,0.15-0.35%,down,0.0213447171825082,,,,,Thursday,15:02:00,12:00:00,True,True
2021-08-27 04:00:00,373.07,376.56,372.57,376.04,27091549.0,2021-08-27,372.42,0.1745341281348953,0.1745341281348953,False,,0.15-0.35%,up,0.2174963750604162,,,,,Friday,14:00:00,14:20:00,True,False
2021-08-30 04:00:00,376.85,380.76,376.83,380.26,27286465.0,2021-08-30,376.04,0.2154026167429003,0.2154026167429003,False,,0.15-0.35%,up,0.5132432719923279,,,,,Monday,12:01:00,15:49:00,False,False
2021-09-01 04:00:00,381.04,382.71,380.37,380.58,28125611.0,2021-09-01,379.95,0.2868798526121942,0.2868798526121942,False,,0.15-0.35%,up,0.4395315173048977,,,,,Wednesday,12:01:00,13:50:00,False,True
2021-09-02 04:00:00,381.97,382.31,379.15,380.4,25398535.0,2021-09-02,380.58,0.3652320142939837,0.3652320142939837,True,2021-09-02 12:19:00-04:00,0.35-0.5%,up,0.0893373272373679,169.0,False,2021-09-02 16:00:00-04:00,,Thursday,14:23:00,13:45:00,True,True
2021-09-03 04:00:00,379.22,381.98,379.2003,381.57,24394937.0,2021-09-03,380.4,-0.3101997896950447,0.3101997896950447,True,2021-09-03 09:30:00-04:00,0.15-0.35%,down,0.0051787592008412,0.0,True,2021-09-03 09:30:00-04:00,0.0394321766561603,Friday,13:29:00,12:30:00,False,True
2021-09-10 04:00:00,381.23,381.97,376.245,376.59,40235505.0,2021-09-10,379.47,0.4638047803515405,0.4638047803515405,True,2021-09-10 10:55:00-04:00,0.35-0.5%,up,0.1950088281023556,85.0,False,2021-09-10 16:00:00-04:00,,Friday,15:53:00,13:32:00,True,True
2021-09-13 04:00:00,378.99,379.43,374.22,376.33,48592081.0,2021-09-13,376.59,0.6372978570859646,0.6372978570859646,True,2021-09-13 09:45:00-04:00,0.5-1%,up,0.1168379404657579,15.0,False,2021-09-13 16:00:00-04:00,,Monday,15:18:00,13:33:00,True,True
2021-09-14 04:00:00,377.86,378.61,374.28,375.26,41754624.0,2021-09-14,376.33,0.4065580740307787,0.4065580740307787,True,2021-09-14 09:56:00-04:00,0.35-0.5%,up,0.1992931735444955,26.0,False,2021-09-14 16:00:00-04:00,,Tuesday,14:56:00,13:31:00,True,True
2021-09-16 04:00:00,376.68,378.9,374.695,378.31,35132243.0,2021-09-16,378.05,-0.3623859277873309,0.3623859277873309,True,2021-09-16 14:58:00-04:00,0.35-0.5%,down,0.3465150112418997,328.0,False,2021-09-16 16:00:00-04:00,,Thursday,15:21:00,12:01:00,True,True
2021-09-20 04:00:00,367.46,369.25,360.93,365.7,75914939.0,2021-09-20,373.83,-1.7039830939196972,1.7039830939196972,False,,1.5%+,down,0.2594762325120965,,,,,Monday,16:00:00,12:00:00,True,True
2021-09-21 04:00:00,367.58,368.81,364.99,366.15,41795483.0,2021-09-21,365.7,0.5140825813508328,0.5140825813508328,True,2021-09-21 10:48:00-04:00,0.5-1%,up,0.3363412633306038,78.0,False,2021-09-21 16:00:00-04:00,,Tuesday,14:54:00,12:09:00,True,True
2021-09-22 04:00:00,367.09,371.07,365.9584,369.57,46959420.0,2021-09-22,366.15,0.2567253857708583,0.2567253857708583,True,2021-09-22 09:36:00-04:00,0.15-0.35%,up,0.1693295097637592,6.0,True,2021-09-22 09:56:00-04:00,0.05232828075925,Wednesday,13:43:00,15:50:00,False,False
2021-09-23 04:00:00,370.76,374.04,370.099,372.98,44627002.0,2021-09-23,369.57,0.3219958329951018,0.3219958329951018,False,,0.15-0.35%,up,0.5601103985713108,,,,,Thursday,13:12:00,14:25:00,False,False
2021-09-24 04:00:00,370.65,373.76,370.27,373.33,35722550.0,2021-09-24,372.98,-0.6246983752480135,0.6246983752480135,True,2021-09-24 10:25:00-04:00,0.5-1%,down,0.1018821384524627,55.0,False,2021-09-24 16:00:00-04:00,,Friday,12:56:00,14:25:00,False,False
2021-09-27 04:00:00,370.2,371.2516,367.73,370.35,43053079.0,2021-09-27,373.33,-0.8384003428602029,0.8384003428602029,False,,0.5-1%,down,0.661613050116511,,,,,Monday,13:42:00,12:01:00,False,True
2021-09-28 04:00:00,365.67,370.302,359.35,359.87,97687632.0,2021-09-28,370.35,-1.2636695018226018,1.2636695018226018,False,,1-1.5%,down,0.6115836371000521,,,,,Tuesday,15:53:00,15:18:00,True,False
2021-09-29 04:00:00,361.17,363.37,358.635,359.28,58069549.0,2021-09-29,359.87,0.3612415594520275,0.3612415594520275,True,2021-09-29 10:14:00-04:00,0.35-0.5%,up,0.6113318698418841,44.0,False,2021-09-29 16:00:00-04:00,,Wednesday,14:14:00,12:01:00,True,True
2021-09-30 04:00:00,360.97,362.68,357.1,357.96,61384577.0,2021-09-30,359.28,0.4703852148742081,0.4703852148742081,True,2021-09-30 11:41:00-04:00,0.35-0.5%,up,0.4759519038076095,131.0,False,2021-09-30 16:00:00-04:00,,Thursday,15:52:00,12:01:00,True,True
2021-10-01 04:00:00,358.6,361.25,354.38,360.18,56342058.0,2021-10-01,357.96,0.1787909263604992,0.1787909263604992,True,2021-10-01 09:33:00-04:00,0.15-0.35%,up,0.1620292770141871,3.0,True,2021-10-01 13:48:00-04:00,1.0001117443289709,Friday,14:40:00,12:20:00,True,True
